,LoanOriginalAmount,IncomeRange,IsBorrowerHomeOwner
11112,20000,"$50,000-74,999",TRUE
11113,4000,"$25,000-49,999",FALSE
11114,15000,"$25,000-49,999",FALSE
11116,15000,"$50,000-74,999",TRUE
11118,11500,"$75,000-99,999",TRUE
11119,7127,"$25,000-49,999",FALSE
11120,7500,"$100,000+",TRUE
11121,13000,"$50,000-74,999",TRUE
11122,25000,"$75,000-99,999",TRUE
11123,8000,"$25,000-49,999",TRUE
11124,13000,"$25,000-49,999",TRUE
11125,10000,"$25,000-49,999",TRUE
11126,4000,"$25,000-49,999",TRUE
11127,4000,"$1-24,999",FALSE
11128,9500,"$100,000+",FALSE
11129,15000,"$50,000-74,999",FALSE
11130,7000,"$25,000-49,999",FALSE
11131,4500,"$100,000+",TRUE
11132,5000,"$25,000-49,999",TRUE
11133,13000,"$75,000-99,999",TRUE
11134,2000,"$50,000-74,999",TRUE
11135,10000,"$100,000+",FALSE
11136,4000,"$50,000-74,999",TRUE
11137,10000,"$25,000-49,999",FALSE
11138,6500,"$25,000-49,999",TRUE
11139,10000,"$100,000+",TRUE
11140,7500,"$75,000-99,999",FALSE
11141,15000,"$50,000-74,999",FALSE
11142,5000,"$1-24,999",TRUE
11143,35000,"$100,000+",TRUE
11144,4000,"$25,000-49,999",FALSE
11145,2000,"$75,000-99,999",TRUE
11146,10000,"$25,000-49,999",TRUE
11147,25000,"$75,000-99,999",TRUE
11148,2500,"$50,000-74,999",TRUE
11149,4870,"$50,000-74,999",FALSE
11150,8000,"$25,000-49,999",FALSE
11151,2100,"$50,000-74,999",FALSE
11152,15000,"$100,000+",TRUE
11153,15100,"$75,000-99,999",TRUE
11154,9000,"$75,000-99,999",TRUE
11155,4000,"$100,000+",TRUE
11156,8000,"$25,000-49,999",TRUE
11157,1000,"$25,000-49,999",FALSE
11158,4000,"$100,000+",FALSE
11159,7000,"$75,000-99,999",FALSE
11161,9000,"$25,000-49,999",TRUE
11162,2500,"$25,000-49,999",FALSE
11164,10000,"$25,000-49,999",FALSE
11165,14000,"$100,000+",TRUE
11166,2000,"$50,000-74,999",FALSE
11167,1250,"$25,000-49,999",TRUE
11168,2000,"$1-24,999",FALSE
11170,20000,"$75,000-99,999",TRUE
11171,6000,"$50,000-74,999",TRUE
11172,8500,"$25,000-49,999",TRUE
11173,20000,"$75,000-99,999",TRUE
11174,15000,"$50,000-74,999",TRUE
11175,6000,"$100,000+",TRUE
11176,1500,"$25,000-49,999",TRUE
11177,15000,"$25,000-49,999",TRUE
11178,10000,"$50,000-74,999",TRUE
11179,7000,"$100,000+",TRUE
11180,10000,"$25,000-49,999",FALSE
11181,2000,"$1-24,999",FALSE
11182,5000,"$100,000+",TRUE
11183,10000,"$100,000+",TRUE
11184,10000,"$75,000-99,999",TRUE
11185,4000,"$1-24,999",FALSE
11186,4000,"$100,000+",FALSE
11187,14000,"$75,000-99,999",TRUE
11188,4000,"$25,000-49,999",TRUE
11190,5000,"$25,000-49,999",TRUE
11191,12000,"$50,000-74,999",TRUE
11192,15000,"$100,000+",FALSE
11193,5000,"$1-24,999",FALSE
11194,3000,"$100,000+",FALSE
11195,3000,"$100,000+",TRUE
11196,4000,"$50,000-74,999",FALSE
11197,18000,"$100,000+",TRUE
11198,5700,"$1-24,999",FALSE
11199,2000,"$1-24,999",FALSE
11200,15000,"$100,000+",FALSE
11201,22000,"$50,000-74,999",TRUE
11202,4000,"$25,000-49,999",FALSE
11203,3000,"$25,000-49,999",FALSE
11204,2000,"$25,000-49,999",FALSE
11205,5000,"$25,000-49,999",TRUE
11206,4000,"$1-24,999",FALSE
11207,15000,"$50,000-74,999",TRUE
11208,3000,"$25,000-49,999",FALSE
11209,2000,"$50,000-74,999",TRUE
11210,15000,"$50,000-74,999",TRUE
11211,15000,"$25,000-49,999",TRUE
11212,5000,"$50,000-74,999",TRUE
11213,4000,"$50,000-74,999",TRUE
11214,15000,"$25,000-49,999",TRUE
11215,10000,"$100,000+",TRUE
11216,12000,"$25,000-49,999",TRUE
11217,4000,"$50,000-74,999",FALSE
11218,4000,"$50,000-74,999",FALSE
11219,18000,"$75,000-99,999",TRUE
11220,15000,"$50,000-74,999",FALSE
11221,7000,"$100,000+",TRUE
11222,8000,"$50,000-74,999",TRUE
11223,2500,"$50,000-74,999",TRUE
11224,3000,"$1-24,999",FALSE
11225,25000,"$100,000+",TRUE
11226,4000,"$100,000+",TRUE
11227,12000,"$25,000-49,999",TRUE
11229,15000,"$100,000+",FALSE
11230,7500,"$25,000-49,999",FALSE
11231,15000,"$100,000+",FALSE
11232,4000,"$100,000+",FALSE
11234,10000,"$25,000-49,999",FALSE
11235,5000,"$50,000-74,999",FALSE
11237,4000,"$1-24,999",FALSE
11238,5000,"$25,000-49,999",FALSE
11239,13000,"$100,000+",TRUE
11240,20000,"$100,000+",TRUE
11241,3700,"$100,000+",TRUE
11242,10000,"$25,000-49,999",FALSE
11243,10000,"$75,000-99,999",TRUE
11244,11500,"$50,000-74,999",FALSE
11245,10000,"$100,000+",TRUE
11246,25000,"$25,000-49,999",TRUE
11247,5500,"$25,000-49,999",FALSE
11248,4580,"$1-24,999",FALSE
11249,15000,"$75,000-99,999",FALSE
11250,15000,"$75,000-99,999",FALSE
11251,3000,"$25,000-49,999",FALSE
11252,3000,"$100,000+",TRUE
11253,10000,"$50,000-74,999",TRUE
11254,10000,"$25,000-49,999",FALSE
11255,7000,"$75,000-99,999",TRUE
11256,5000,"$50,000-74,999",TRUE
11257,3000,"$1-24,999",TRUE
11258,4000,"$1-24,999",FALSE
11259,3000,"$25,000-49,999",TRUE
11260,4000,"$25,000-49,999",FALSE
11261,4000,"$1-24,999",FALSE
11262,4000,"$25,000-49,999",TRUE
11263,2500,"$50,000-74,999",TRUE
11264,3200,"$25,000-49,999",TRUE
11265,11500,"$100,000+",TRUE
11266,4000,"$25,000-49,999",FALSE
11267,3000,"$75,000-99,999",FALSE
11268,4000,"$25,000-49,999",FALSE
11269,7000,"$50,000-74,999",FALSE
11270,15000,"$75,000-99,999",TRUE
11271,10000,"$100,000+",TRUE
11272,8000,"$25,000-49,999",TRUE
11273,5500,"$50,000-74,999",TRUE
11274,10000,"$25,000-49,999",FALSE
11275,25000,"$100,000+",TRUE
11276,4000,"$100,000+",TRUE
11277,4000,"$100,000+",TRUE
11279,10000,"$50,000-74,999",TRUE
11280,1000,"$25,000-49,999",TRUE
11281,10000,"$75,000-99,999",FALSE
11282,10000,"$100,000+",FALSE
11283,20000,"$50,000-74,999",TRUE
11284,15000,"$25,000-49,999",TRUE
11286,4000,"$75,000-99,999",TRUE
11287,4000,"$100,000+",TRUE
11288,15000,"$75,000-99,999",FALSE
11289,4000,"$1-24,999",FALSE
11290,3000,"$25,000-49,999",FALSE
11291,5000,"$100,000+",TRUE
11292,11500,"$50,000-74,999",TRUE
11293,4000,"$75,000-99,999",FALSE
11294,25000,"$100,000+",TRUE
11295,23000,"$100,000+",TRUE
11296,8000,"$50,000-74,999",FALSE
11297,8000,"$75,000-99,999",TRUE
11298,9000,"$50,000-74,999",FALSE
11299,7100,"$75,000-99,999",FALSE
11301,15000,"$100,000+",TRUE
11302,3001,"$25,000-49,999",TRUE
11303,4000,"$25,000-49,999",FALSE
11304,8500,"$25,000-49,999",TRUE
11305,5000,"$100,000+",TRUE
11306,13000,"$75,000-99,999",TRUE
11307,10000,"$75,000-99,999",FALSE
11308,4000,"$100,000+",TRUE
11309,25000,"$50,000-74,999",TRUE
11310,12000,"$75,000-99,999",TRUE
11311,3000,"$1-24,999",FALSE
11312,4000,"$50,000-74,999",FALSE
11314,2000,"$50,000-74,999",FALSE
11315,25000,"$100,000+",TRUE
11316,11000,"$50,000-74,999",TRUE
11317,13500,"$50,000-74,999",TRUE
11318,4000,"$1-24,999",FALSE
11319,4000,"$1-24,999",FALSE
11320,2000,"$25,000-49,999",FALSE
11321,5000,"$100,000+",TRUE
11322,7500,"$25,000-49,999",FALSE
11323,5000,"$100,000+",TRUE
11324,15000,"$50,000-74,999",FALSE
11325,10000,"$25,000-49,999",TRUE
11326,16000,"$50,000-74,999",FALSE
11327,13000,"$50,000-74,999",FALSE
11328,10000,"$25,000-49,999",FALSE
11329,10000,"$25,000-49,999",TRUE
11330,20000,"$50,000-74,999",TRUE
11331,2000,"$25,000-49,999",FALSE
11332,12000,"$50,000-74,999",TRUE
11333,4000,"$25,000-49,999",FALSE
11334,5000,"$50,000-74,999",TRUE
11335,3300,"$50,000-74,999",TRUE
11336,25000,"$75,000-99,999",TRUE
11337,3000,"$100,000+",TRUE
11338,8000,"$50,000-74,999",FALSE
11339,6000,"$75,000-99,999",FALSE
11340,4000,"$25,000-49,999",FALSE
11341,9000,"$50,000-74,999",TRUE
11342,8500,"$25,000-49,999",TRUE
11343,7000,"$50,000-74,999",TRUE
11344,12500,"$25,000-49,999",TRUE
11345,25000,"$25,000-49,999",TRUE
11346,21956,"$100,000+",TRUE
11347,10000,"$25,000-49,999",FALSE
11348,1300,"$100,000+",FALSE
11349,2000,"$25,000-49,999",FALSE
11350,3500,"$50,000-74,999",FALSE
11351,25000,"$100,000+",TRUE
11352,4000,"$25,000-49,999",TRUE
11353,15000,"$50,000-74,999",FALSE
11354,4500,"$25,000-49,999",TRUE
11355,10000,"$25,000-49,999",FALSE
11356,4500,"$50,000-74,999",TRUE
11357,11500,"$75,000-99,999",FALSE
11358,1000,"$25,000-49,999",FALSE
11359,7500,"$50,000-74,999",TRUE
11360,2000,"$50,000-74,999",TRUE
11361,4000,"$100,000+",TRUE
11362,17500,"$50,000-74,999",TRUE
11364,6000,"$50,000-74,999",TRUE
11365,5000,"$50,000-74,999",TRUE
11366,3500,"$25,000-49,999",FALSE
11367,4000,"$75,000-99,999",FALSE
11368,7500,"$50,000-74,999",FALSE
11369,12000,"$50,000-74,999",TRUE
11370,15000,"$50,000-74,999",FALSE
11371,10000,"$100,000+",FALSE
11372,15000,"$50,000-74,999",FALSE
11373,1100,"$25,000-49,999",FALSE
11374,10000,"$50,000-74,999",TRUE
11375,15000,"$75,000-99,999",TRUE
11376,9500,"$25,000-49,999",TRUE
11377,5000,"$50,000-74,999",FALSE
11378,2000,"$25,000-49,999",FALSE
11379,20000,"$100,000+",TRUE
11380,5000,"$100,000+",FALSE
11381,15000,"$100,000+",FALSE
11382,20000,"$75,000-99,999",TRUE
11383,3000,"$25,000-49,999",FALSE
11384,3000,"$25,000-49,999",TRUE
11385,4000,"$25,000-49,999",FALSE
11386,4200,"$25,000-49,999",FALSE
11387,6000,"$25,000-49,999",FALSE
11388,7500,"$50,000-74,999",TRUE
11389,9500,"$50,000-74,999",TRUE
11390,5000,"$25,000-49,999",TRUE
11391,2500,"$75,000-99,999",TRUE
11393,4982,"$100,000+",TRUE
11394,4000,"$100,000+",TRUE
11395,12000,"$100,000+",FALSE
11396,10000,"$100,000+",FALSE
11398,2500,"$25,000-49,999",FALSE
11399,15000,"$50,000-74,999",TRUE
11400,10000,"$25,000-49,999",FALSE
11401,6500,"$75,000-99,999",TRUE
11402,25000,"$100,000+",TRUE
11403,7000,"$25,000-49,999",TRUE
11404,6500,"$25,000-49,999",FALSE
11405,6000,"$25,000-49,999",FALSE
11406,4000,"$50,000-74,999",FALSE
11407,20000,"$50,000-74,999",TRUE
11408,25000,"$100,000+",TRUE
11409,3500,"$50,000-74,999",TRUE
11410,4000,"$50,000-74,999",FALSE
11411,7500,"$25,000-49,999",FALSE
11412,15000,"$25,000-49,999",FALSE
11413,2000,"$75,000-99,999",TRUE
11414,8000,"$50,000-74,999",TRUE
11415,2000,"$75,000-99,999",TRUE
11416,7000,"$75,000-99,999",FALSE
11417,25000,"$100,000+",FALSE
11418,15000,"$100,000+",TRUE
11419,10000,"$25,000-49,999",TRUE
11420,18500,"$50,000-74,999",TRUE
11421,10000,"$75,000-99,999",TRUE
11423,6500,"$50,000-74,999",TRUE
11424,5000,"$50,000-74,999",TRUE
11425,11500,"$25,000-49,999",TRUE
11426,20000,"$75,000-99,999",FALSE
11427,2000,"$1-24,999",TRUE
11428,5000,"$100,000+",TRUE
11429,10000,"$25,000-49,999",TRUE
11430,7500,"$75,000-99,999",TRUE
11431,11500,"$75,000-99,999",TRUE
11432,9500,"$50,000-74,999",FALSE
11433,3500,"$50,000-74,999",FALSE
11434,7500,"$100,000+",TRUE
11435,2000,"$25,000-49,999",TRUE
11437,4000,"$25,000-49,999",TRUE
11438,3000,"$25,000-49,999",FALSE
11439,10000,"$25,000-49,999",FALSE
11440,1000,"$25,000-49,999",FALSE
11441,8465,"$75,000-99,999",FALSE
11442,10000,"$25,000-49,999",TRUE
11443,3000,"$25,000-49,999",FALSE
11444,15000,"$100,000+",FALSE
11445,3100,"$25,000-49,999",TRUE
11446,4000,"$25,000-49,999",TRUE
11447,4000,"$100,000+",TRUE
11448,3500,"$25,000-49,999",TRUE
11449,5000,"$50,000-74,999",TRUE
11450,6000,"$25,000-49,999",TRUE
11451,15000,"$50,000-74,999",TRUE
11452,5500,"$50,000-74,999",TRUE
11453,5000,"$25,000-49,999",FALSE
11454,18000,"$100,000+",TRUE
11455,4000,"$75,000-99,999",FALSE
11457,7500,"$25,000-49,999",FALSE
11458,4000,"$25,000-49,999",TRUE
11459,6000,"$100,000+",TRUE
11460,20000,"$50,000-74,999",TRUE
11461,14000,"$50,000-74,999",TRUE
11462,24000,"$100,000+",TRUE
11463,8100,"$50,000-74,999",TRUE
11464,3000,"$75,000-99,999",TRUE
11466,17000,"$75,000-99,999",TRUE
11467,1200,"$25,000-49,999",FALSE
11468,15000,"$75,000-99,999",TRUE
11469,1200,"$25,000-49,999",FALSE
11470,15000,"$50,000-74,999",TRUE
11471,2000,"$75,000-99,999",FALSE
11472,1500,"$25,000-49,999",FALSE
11473,7500,"$50,000-74,999",TRUE
11475,25000,"$100,000+",TRUE
11476,6900,"$50,000-74,999",TRUE
11477,1600,"$75,000-99,999",FALSE
11478,10000,"$25,000-49,999",FALSE
11479,2500,"$100,000+",TRUE
11480,3000,"$1-24,999",FALSE
11481,8300,"$25,000-49,999",FALSE
11482,1000,"$1-24,999",FALSE
11483,20500,"$50,000-74,999",FALSE
11484,10000,"$50,000-74,999",TRUE
11485,2500,"$50,000-74,999",FALSE
11486,4000,"$50,000-74,999",FALSE
11487,12000,"$1-24,999",FALSE
11488,10000,"$25,000-49,999",FALSE
11489,8200,"$25,000-49,999",TRUE
11490,12000,"$50,000-74,999",TRUE
11491,2000,"$25,000-49,999",TRUE
11492,1000,"$100,000+",TRUE
11493,10000,"$50,000-74,999",TRUE
11494,6500,"$25,000-49,999",FALSE
11495,16800,"$100,000+",FALSE
11496,7500,"$100,000+",FALSE
11497,10000,"$50,000-74,999",TRUE
11498,10000,"$75,000-99,999",FALSE
11499,15000,"$75,000-99,999",FALSE
11500,15000,"$50,000-74,999",TRUE
11501,6500,"$25,000-49,999",FALSE
11502,4000,"$25,000-49,999",FALSE
11503,15000,"$100,000+",TRUE
11504,5750,"$25,000-49,999",FALSE
11505,9000,"$25,000-49,999",TRUE
11506,13100,"$50,000-74,999",FALSE
11507,9000,"$100,000+",TRUE
11508,3000,"$100,000+",FALSE
11511,20000,"$100,000+",TRUE
11512,10000,"$25,000-49,999",TRUE
11513,5000,"$50,000-74,999",TRUE
11514,9000,"$25,000-49,999",TRUE
11515,7000,"$25,000-49,999",FALSE
11516,3500,"$50,000-74,999",FALSE
11517,10000,"$25,000-49,999",TRUE
11518,11500,"$75,000-99,999",FALSE
11519,4000,"$100,000+",TRUE
11520,4000,"$25,000-49,999",TRUE
11521,3000,"$25,000-49,999",FALSE
11522,6500,"$50,000-74,999",TRUE
11523,2650,"$50,000-74,999",TRUE
11524,18000,"$100,000+",FALSE
11525,15000,"$100,000+",TRUE
11526,9500,"$25,000-49,999",TRUE
11529,9987,$0,FALSE
11530,2000,"$1-24,999",FALSE
11531,2500,"$50,000-74,999",FALSE
11532,5000,"$75,000-99,999",TRUE
11533,4500,"$50,000-74,999",TRUE
11534,25000,"$100,000+",TRUE
11535,15000,"$25,000-49,999",TRUE
11536,7000,"$50,000-74,999",FALSE
11537,7500,"$50,000-74,999",TRUE
11538,20000,"$100,000+",TRUE
11539,2000,"$50,000-74,999",FALSE
11540,3001,"$1-24,999",FALSE
11541,9000,"$100,000+",TRUE
11542,7500,"$50,000-74,999",FALSE
11543,3000,"$25,000-49,999",FALSE
11544,2000,"$25,000-49,999",FALSE
11545,35000,"$100,000+",TRUE
11546,1000,"$25,000-49,999",TRUE
11547,20000,"$100,000+",TRUE
11548,2000,"$50,000-74,999",FALSE
11549,4000,"$100,000+",FALSE
11550,1500,"$100,000+",TRUE
11551,2000,"$75,000-99,999",FALSE
11552,5000,"$100,000+",TRUE
11553,5836,"$25,000-49,999",TRUE
11554,7500,"$75,000-99,999",TRUE
11555,3000,"$25,000-49,999",TRUE
11556,15000,"$25,000-49,999",FALSE
11557,25000,"$75,000-99,999",FALSE
11558,7000,"$50,000-74,999",FALSE
11559,15000,"$50,000-74,999",FALSE
11560,5000,"$25,000-49,999",FALSE
11561,13500,"$50,000-74,999",TRUE
11562,24999,"$50,000-74,999",FALSE
11563,15000,"$50,000-74,999",TRUE
11564,15000,"$100,000+",TRUE
11565,4000,"$50,000-74,999",TRUE
11566,5000,"$50,000-74,999",FALSE
11567,8000,"$50,000-74,999",FALSE
11568,10000,"$75,000-99,999",FALSE
11569,11000,"$50,000-74,999",TRUE
11570,9500,"$25,000-49,999",TRUE
11571,2700,"$1-24,999",FALSE
11572,25000,"$100,000+",TRUE
11573,7000,"$100,000+",TRUE
11574,2000,"$1-24,999",FALSE
11575,7500,"$75,000-99,999",TRUE
11576,13500,"$50,000-74,999",TRUE
11577,10000,"$25,000-49,999",TRUE
11578,7499,"$75,000-99,999",FALSE
11579,1500,"$25,000-49,999",FALSE
11580,15000,"$75,000-99,999",FALSE
11581,2000,"$75,000-99,999",TRUE
11582,10000,"$25,000-49,999",FALSE
11583,2501,"$25,000-49,999",TRUE
11584,2500,"$50,000-74,999",FALSE
11585,25000,"$100,000+",TRUE
11586,4000,"$1-24,999",FALSE
11587,15000,"$25,000-49,999",FALSE
11588,4000,"$50,000-74,999",FALSE
11589,1000,"$25,000-49,999",FALSE
11591,15000,"$50,000-74,999",TRUE
11592,10000,"$25,000-49,999",FALSE
11593,10000,"$50,000-74,999",TRUE
11594,3000,"$25,000-49,999",TRUE
11595,10000,"$25,000-49,999",FALSE
11596,13292,"$75,000-99,999",TRUE
11597,25000,"$75,000-99,999",TRUE
11598,2000,"$25,000-49,999",TRUE
11599,2000,"$100,000+",TRUE
11601,12000,"$75,000-99,999",FALSE
11602,10000,"$25,000-49,999",TRUE
11603,7500,"$25,000-49,999",FALSE
11604,5000,"$25,000-49,999",FALSE
11606,8000,"$25,000-49,999",TRUE
11607,10000,"$50,000-74,999",FALSE
11608,10000,"$25,000-49,999",FALSE
11609,6001,"$50,000-74,999",TRUE
11610,9500,"$50,000-74,999",TRUE
11611,2500,"$50,000-74,999",TRUE
11612,15000,"$50,000-74,999",TRUE
11613,15000,"$50,000-74,999",FALSE
11614,6500,"$25,000-49,999",TRUE
11616,12000,"$50,000-74,999",FALSE
11617,2800,"$50,000-74,999",TRUE
11619,2000,"$25,000-49,999",TRUE
11620,3000,"$50,000-74,999",FALSE
11622,2000,"$25,000-49,999",FALSE
11623,4000,"$75,000-99,999",TRUE
11624,15000,"$50,000-74,999",TRUE
11625,3750,"$25,000-49,999",FALSE
11626,7500,"$100,000+",TRUE
11627,4000,"$75,000-99,999",FALSE
11628,9000,"$25,000-49,999",FALSE
11629,1100,"$25,000-49,999",FALSE
11630,5000,"$50,000-74,999",FALSE
11631,1000,"$1-24,999",FALSE
11632,15000,"$100,000+",FALSE
11633,2854,"$75,000-99,999",FALSE
11634,20000,"$75,000-99,999",TRUE
11636,2000,"$50,000-74,999",FALSE
11637,4000,"$50,000-74,999",FALSE
11638,10000,"$25,000-49,999",TRUE
11639,10000,"$100,000+",TRUE
11640,2000,"$25,000-49,999",TRUE
11641,12500,"$1-24,999",FALSE
11642,20000,"$50,000-74,999",TRUE
11643,2000,"$75,000-99,999",TRUE
11644,4000,"$75,000-99,999",TRUE
11645,5000,"$50,000-74,999",TRUE
11646,9500,"$75,000-99,999",TRUE
11647,15000,"$75,000-99,999",FALSE
11648,4000,"$50,000-74,999",FALSE
11649,3000,"$1-24,999",FALSE
11650,1000,"$100,000+",FALSE
11651,4000,"$25,000-49,999",TRUE
11652,3600,"$50,000-74,999",FALSE
11653,35000,"$100,000+",TRUE
11654,1250,"$25,000-49,999",FALSE
11655,2500,"$25,000-49,999",TRUE
11656,10000,"$25,000-49,999",TRUE
11657,7000,"$50,000-74,999",FALSE
11658,2500,"$25,000-49,999",TRUE
11659,1000,"$25,000-49,999",FALSE
11660,20000,"$50,000-74,999",TRUE
11661,3500,"$25,000-49,999",FALSE
11663,25000,"$75,000-99,999",TRUE
11664,20000,"$50,000-74,999",FALSE
11665,3700,"$25,000-49,999",FALSE
11666,6000,"$50,000-74,999",FALSE
11667,20000,"$75,000-99,999",TRUE
11669,1500,"$25,000-49,999",FALSE
11670,6700,"$50,000-74,999",FALSE
11671,12000,"$25,000-49,999",FALSE
11672,15000,"$25,000-49,999",TRUE
11673,9000,"$25,000-49,999",FALSE
11674,4000,"$50,000-74,999",TRUE
11676,4000,"$1-24,999",FALSE
11677,10000,"$25,000-49,999",TRUE
11678,5000,"$1-24,999",TRUE
11679,4000,"$75,000-99,999",FALSE
11680,15000,"$50,000-74,999",TRUE
11681,5200,"$25,000-49,999",TRUE
11682,2500,"$25,000-49,999",FALSE
11683,3000,"$75,000-99,999",FALSE
11684,25000,"$100,000+",TRUE
11685,7500,"$75,000-99,999",TRUE
11686,10000,"$75,000-99,999",TRUE
11687,1500,"$25,000-49,999",FALSE
11688,2500,"$50,000-74,999",TRUE
11690,1200,"$1-24,999",FALSE
11691,20000,"$50,000-74,999",TRUE
11692,4000,"$1-24,999",FALSE
11693,2000,"$50,000-74,999",FALSE
11694,25000,"$50,000-74,999",FALSE
11695,10000,"$50,000-74,999",TRUE
11696,15000,"$75,000-99,999",TRUE
11697,35000,"$100,000+",TRUE
11698,1350,"$25,000-49,999",TRUE
11699,10000,"$25,000-49,999",FALSE
11700,10000,"$100,000+",TRUE
11701,15000,"$100,000+",TRUE
11702,5000,"$75,000-99,999",TRUE
11703,6000,"$25,000-49,999",TRUE
11704,4000,"$25,000-49,999",FALSE
11705,6000,"$50,000-74,999",FALSE
11707,1000,"$1-24,999",FALSE
11708,15000,"$100,000+",TRUE
11709,5000,"$50,000-74,999",FALSE
11710,9000,"$75,000-99,999",FALSE
11711,15000,"$75,000-99,999",TRUE
11712,10000,"$50,000-74,999",TRUE
11714,10000,"$25,000-49,999",TRUE
11715,19600,"$75,000-99,999",TRUE
11716,4000,"$100,000+",TRUE
11717,4000,"$50,000-74,999",FALSE
11718,3500,"$25,000-49,999",FALSE
11719,10000,"$50,000-74,999",FALSE
11720,4000,"$100,000+",TRUE
11721,2000,"$50,000-74,999",TRUE
11722,18500,"$50,000-74,999",TRUE
11723,3000,"$50,000-74,999",FALSE
11724,2000,"$75,000-99,999",TRUE
11725,6000,"$75,000-99,999",TRUE
11726,20000,"$100,000+",FALSE
11727,10000,"$25,000-49,999",FALSE
11728,7500,"$25,000-49,999",FALSE
11729,3500,"$50,000-74,999",FALSE
11730,6500,"$50,000-74,999",FALSE
11731,20000,"$100,000+",FALSE
11732,2000,"$50,000-74,999",TRUE
11733,5000,"$100,000+",TRUE
11734,10000,"$50,000-74,999",FALSE
11735,4000,"$25,000-49,999",FALSE
11736,6000,"$100,000+",TRUE
11737,1500,"$25,000-49,999",FALSE
11738,10000,"$25,000-49,999",FALSE
11739,7000,"$25,000-49,999",FALSE
11740,10000,"$50,000-74,999",TRUE
11741,12000,"$50,000-74,999",FALSE
11742,15000,"$50,000-74,999",FALSE
11743,6000,"$25,000-49,999",FALSE
11744,3000,"$50,000-74,999",FALSE
11745,2000,"$50,000-74,999",FALSE
11746,4000,"$25,000-49,999",FALSE
11747,4000,"$25,000-49,999",FALSE
11748,3000,"$25,000-49,999",FALSE
11749,10000,"$25,000-49,999",TRUE
11750,4000,"$50,000-74,999",FALSE
11751,2000,"$25,000-49,999",TRUE
11752,8500,"$50,000-74,999",TRUE
11753,9500,"$25,000-49,999",TRUE
11754,9200,"$100,000+",TRUE
11755,2000,"$1-24,999",FALSE
11756,15000,"$75,000-99,999",FALSE
11757,15000,"$50,000-74,999",FALSE
11758,1527,"$25,000-49,999",FALSE
11759,6000,"$50,000-74,999",FALSE
11760,5000,"$25,000-49,999",FALSE
11761,7500,"$25,000-49,999",FALSE
11762,4000,"$1-24,999",FALSE
11763,15000,"$25,000-49,999",FALSE
11765,10000,"$50,000-74,999",FALSE
11766,10000,"$50,000-74,999",TRUE
11767,15000,"$100,000+",TRUE
11768,4000,"$25,000-49,999",TRUE
11769,10000,"$25,000-49,999",TRUE
11770,7500,"$25,000-49,999",FALSE
11771,4000,"$50,000-74,999",TRUE
11772,7500,"$50,000-74,999",TRUE
11774,15000,"$50,000-74,999",TRUE
11775,10000,"$50,000-74,999",FALSE
11776,25000,"$100,000+",TRUE
11778,4000,"$75,000-99,999",FALSE
11779,10500,"$100,000+",TRUE
11780,25000,"$100,000+",TRUE
11782,4500,"$50,000-74,999",FALSE
11783,7000,"$100,000+",TRUE
11785,3000,"$25,000-49,999",TRUE
11787,7000,"$25,000-49,999",FALSE
11788,3150,"$25,000-49,999",FALSE
11789,25000,"$50,000-74,999",TRUE
11790,4000,"$100,000+",TRUE
11791,7500,"$50,000-74,999",TRUE
11792,4500,"$50,000-74,999",TRUE
11793,3050,"$25,000-49,999",TRUE
11794,4500,"$25,000-49,999",FALSE
11795,10000,"$50,000-74,999",TRUE
11796,3500,"$50,000-74,999",FALSE
11798,10000,"$25,000-49,999",FALSE
11799,2000,"$50,000-74,999",TRUE
11800,8000,"$25,000-49,999",FALSE
11801,15000,"$75,000-99,999",TRUE
11802,35000,"$100,000+",TRUE
11803,4500,"$25,000-49,999",TRUE
11804,10000,"$25,000-49,999",TRUE
11805,2000,"$25,000-49,999",TRUE
11806,5000,"$50,000-74,999",TRUE
11807,6000,"$50,000-74,999",TRUE
11808,2500,"$25,000-49,999",FALSE
11809,3258,"$25,000-49,999",FALSE
